,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,yearbuilt,fips,regionidzip,tax_value_2016,tax_amount_2016,tax_value,tax_amount
48002,3.0,3.0,2053.0,1987.0,6059.0,97008.0,660922.0,7384.72,671001.0,7384.72
48003,4.0,3.0,3121.0,1988.0,6037.0,97329.0,382507.0,5729.77,388339.0,5729.77
48004,4.0,2.5,2451.0,1980.0,6059.0,96966.0,887253.0,10071.58,900783.0,10071.58
48005,3.0,1.0,1092.0,1954.0,6037.0,96341.0,198218.0,2457.67,201240.0,2457.67
48006,3.0,3.0,2052.0,2001.0,6037.0,96398.0,491000.0,7200.5,544500.0,7200.5
48007,3.0,1.0,879.0,1953.0,6059.0,97048.0,349747.0,4814.08,385795.0,4814.08
48008,1.0,1.0,1029.0,1940.0,6037.0,96370.0,265788.0,3353.03,269840.0,3353.03
48009,3.0,3.5,2939.0,2014.0,6059.0,97035.0,961175.0,12084.12,975832.0,12084.12
48010,3.0,2.0,1638.0,1963.0,6037.0,96193.0,66455.0,1176.9,67467.0,1176.9
48011,3.0,2.0,1465.0,1953.0,6037.0,96213.0,192866.0,2699.41,195806.0,2699.41
48012,4.0,2.0,1665.0,1961.0,6059.0,97005.0,95284.0,1417.04,96737.0,1417.04
48013,3.0,3.0,1544.0,1985.0,6037.0,97328.0,153640.0,2982.81,155982.0,2982.81
48014,3.0,2.0,1750.0,1986.0,6037.0,96437.0,339138.0,7188.42,647221.0,7188.42
48015,3.0,3.0,2137.0,1971.0,6037.0,96523.0,122754.0,1690.61,124625.0,1690.61
48016,4.0,3.0,2032.0,2013.0,6037.0,96373.0,389863.0,10901.29,395807.0,10901.29
48017,3.0,2.0,1649.0,1957.0,6037.0,96523.0,243904.0,4016.63,247622.0,4016.63
48018,4.0,3.0,2093.0,2001.0,6037.0,96398.0,472100.0,7102.24,528945.0,7102.24
48019,4.0,2.0,1924.0,1979.0,6037.0,96336.0,353226.0,4361.0,358612.0,4361.0
48020,2.0,1.0,920.0,1945.0,6037.0,96508.0,226062.0,2892.88,229508.0,2892.88
48021,4.0,5.0,2956.0,1937.0,6037.0,96424.0,1708465.0,20955.72,1734518.0,20955.72
48022,3.0,2.0,1446.0,1970.0,6111.0,97116.0,491805.0,5691.24,499303.0,5808.3
48023,5.0,2.5,2671.0,1976.0,6059.0,96989.0,574805.0,5922.46,583570.0,5922.46
48024,4.0,3.0,2059.0,1988.0,6037.0,97330.0,171839.0,3000.89,174459.0,3000.89
48025,3.0,4.0,3393.0,1980.0,6059.0,96940.0,941093.0,9893.36,955444.0,9893.36
48026,3.0,2.0,1655.0,1960.0,6059.0,96225.0,820405.0,9567.74,832916.0,9567.74
48027,5.0,4.0,2345.0,1939.0,6037.0,96024.0,399749.0,5076.19,405844.0,5076.19
48028,2.0,1.0,936.0,1948.0,6037.0,96523.0,199832.0,2561.5,202878.0,2561.5
48029,4.0,2.0,1921.0,1950.0,6037.0,96242.0,84811.0,1215.73,86104.0,1215.73
48030,4.0,3.0,2514.0,1986.0,6037.0,96368.0,330744.0,4186.66,335787.0,4186.66
48031,3.0,2.0,1540.0,1940.0,6037.0,96028.0,358612.0,4446.02,364080.0,4446.02
48032,2.0,2.0,1525.0,1953.0,6037.0,96101.0,457923.0,5660.98,464906.0,5660.98
48033,3.0,3.0,2216.0,1995.0,6059.0,96989.0,747000.0,7833.02,758391.0,7833.02
48034,4.0,3.0,2580.0,2002.0,6037.0,96464.0,492118.0,7926.68,499621.0,7926.68
48035,4.0,2.0,1524.0,1950.0,6037.0,96101.0,241696.0,3102.67,245381.0,3102.67
48036,3.0,3.0,2302.0,1971.0,6059.0,97008.0,86208.0,1214.96,87522.0,1214.96
48037,4.0,3.0,2003.0,1969.0,6059.0,97008.0,81232.0,1160.44,82470.0,1160.44
48038,5.0,5.0,4112.0,1991.0,6037.0,96123.0,983424.0,11895.37,998420.0,11895.37
48039,3.0,2.5,2035.0,1986.0,6059.0,96971.0,652787.0,6813.96,662742.0,6813.96
48040,3.0,3.0,2902.0,1936.0,6037.0,96129.0,1121500.0,18098.07,1489000.0,18098.07
48041,3.0,2.0,1238.0,1959.0,6037.0,96492.0,228307.0,3114.99,231788.0,3114.99
48042,2.0,1.0,988.0,1907.0,6037.0,96046.0,214915.0,2747.71,218191.0,2747.71
48043,3.0,2.0,1642.0,1956.0,6037.0,96193.0,58912.0,1074.97,59809.0,1074.97
48044,3.0,2.0,1163.0,1924.0,6037.0,96024.0,42581.0,605.2,43229.0,605.2
48045,2.0,2.0,1572.0,1983.0,6059.0,97043.0,360629.0,4312.44,366128.0,4312.44
48046,2.0,2.0,1618.0,1923.0,6037.0,96008.0,94810.0,1270.31,96255.0,1270.31
48047,6.0,3.0,2901.0,1999.0,6111.0,97091.0,553221.0,6188.6,561655.0,6252.3
48048,3.0,2.5,2583.0,1976.0,6059.0,97026.0,209321.0,2468.12,212513.0,2468.12
48049,3.0,2.0,1485.0,1953.0,6037.0,96101.0,420088.0,5286.18,426493.0,5286.18
48050,3.0,3.0,1998.0,1985.0,6037.0,96513.0,666458.0,8338.14,676621.0,8338.14
48051,3.0,2.0,1584.0,1962.0,6037.0,96127.0,93177.0,1225.09,94597.0,1225.09
48052,3.0,3.0,2970.0,1994.0,6037.0,96395.0,649000.0,9383.09,683000.0,9383.09
48053,2.0,1.0,720.0,1960.0,6037.0,95997.0,191600.0,2445.41,194521.0,2445.41
48054,3.0,2.0,1909.0,1950.0,6037.0,96327.0,576288.0,6491.92,585075.0,6491.92
48055,2.0,2.0,1144.0,1970.0,6059.0,97008.0,57413.0,889.4,58288.0,889.4
48056,3.0,2.0,1996.0,1974.0,6037.0,96475.0,307004.0,3844.45,311685.0,3844.45
48057,3.0,2.0,1518.0,1949.0,6037.0,96101.0,472569.0,5828.15,479775.0,5828.15
48058,4.0,3.0,2108.0,1935.0,6037.0,96447.0,800050.0,17224.78,1421349.0,17224.78
48059,2.0,1.0,1174.0,1936.0,6037.0,96338.0,201573.0,2637.28,204646.0,2637.28
48060,2.0,1.0,1052.0,1953.0,6111.0,97083.0,344033.0,3628.06,349278.0,3687.5
48061,4.0,2.0,2118.0,1955.0,6059.0,97023.0,78526.0,1290.96,79723.0,1290.96
48062,2.0,1.0,863.0,1940.0,6037.0,96507.0,162093.0,2124.33,164564.0,2124.33
48063,3.0,2.0,1469.0,1969.0,6111.0,97089.0,427260.0,4576.26,433775.0,4625.76
48064,3.0,2.0,1372.0,1956.0,6037.0,96342.0,334431.0,4285.92,339530.0,4285.92
48065,4.0,3.0,1930.0,1949.0,6037.0,96415.0,666000.0,9567.49,781304.0,9567.49
48066,3.0,4.0,2298.0,1932.0,6037.0,96241.0,846000.0,10002.02,846000.0,10002.02
48067,4.0,3.0,2052.0,1994.0,6037.0,96510.0,591493.0,7510.44,600512.0,7510.44
48068,4.0,3.0,2514.0,1960.0,6037.0,96049.0,963940.0,11957.18,978639.0,11957.18
48069,3.0,2.0,1996.0,1958.0,6059.0,97040.0,68672.0,1025.74,69719.0,1025.74
48070,4.0,2.0,1218.0,1955.0,6059.0,97020.0,72787.0,5438.12,455000.0,4772.0
48071,6.0,6.0,5023.0,2004.0,6037.0,96377.0,937516.0,16825.68,951812.0,16825.68
48072,4.0,2.0,1624.0,1979.0,6037.0,96377.0,441300.0,6018.95,441300.0,6018.95
48073,2.0,1.0,1180.0,1955.0,6037.0,96102.0,148145.0,1971.93,150403.0,1971.93
48074,3.0,3.0,2030.0,1965.0,6037.0,96426.0,875329.0,10913.46,888677.0,10913.46
48075,4.0,2.0,1587.0,1961.0,6037.0,96492.0,373098.0,4836.04,378787.0,4836.04
48076,2.0,1.0,840.0,1922.0,6037.0,96291.0,233531.0,2864.82,237092.0,2864.82
48077,4.0,2.0,1296.0,1955.0,6037.0,96490.0,44621.0,1000.08,45300.0,1000.08
48078,5.0,4.0,3512.0,2005.0,6037.0,97319.0,335000.0,4973.38,335000.0,4973.38
48079,3.0,2.0,1330.0,1949.0,6037.0,96100.0,377370.0,4688.82,383124.0,4688.82
48080,3.0,3.0,2198.0,1946.0,6037.0,96016.0,1351472.0,16539.56,1372080.0,16539.56
48081,2.0,2.0,1581.0,1937.0,6037.0,96321.0,100931.0,1158.4,102469.0,1158.4
48082,2.0,1.0,701.0,1934.0,6037.0,96016.0,521400.0,8295.08,685600.0,8295.08
48083,4.0,3.0,2274.0,1967.0,6059.0,96990.0,649217.0,7703.3,659117.0,7703.3
48084,2.0,2.0,1220.0,1952.0,6037.0,96486.0,374107.0,4598.28,379811.0,4598.28
48085,4.0,2.0,1274.0,1944.0,6037.0,96026.0,670000.0,11653.74,959411.0,11653.74
48086,4.0,2.5,2316.0,1997.0,6059.0,96954.0,973380.0,11671.44,988224.0,11671.44
48087,3.0,2.0,1440.0,1952.0,6037.0,96420.0,587000.0,7456.47,623000.0,7456.47
48088,6.0,6.5,9660.0,1993.0,6111.0,96385.0,4660000.0,49629.92,4732000.0,50548.12
48089,3.0,2.0,1831.0,1954.0,6037.0,96486.0,306523.0,6482.76,311196.0,6482.76
48090,4.0,4.0,3504.0,2014.0,6037.0,96377.0,666000.0,21472.41,676156.0,21472.41
48091,3.0,2.0,2378.0,1967.0,6037.0,96208.0,335405.0,4129.58,340519.0,4129.58
48092,5.0,4.0,3025.0,2007.0,6037.0,96123.0,1629640.0,19583.88,1654491.0,19583.88
48093,3.0,2.0,1477.0,1936.0,6037.0,96452.0,110253.0,1412.19,111934.0,1412.19
48094,4.0,3.0,2606.0,1971.0,6059.0,97067.0,952620.0,10015.98,967147.0,10015.98
48095,3.0,2.0,1202.0,1961.0,6111.0,97113.0,54990.0,591.28,55827.0,618.66
48096,2.0,2.0,1331.0,1950.0,6037.0,96197.0,276950.0,3793.87,281172.0,3793.87
48097,4.0,3.0,1995.0,2000.0,6037.0,96377.0,497691.0,7411.03,505279.0,7411.03
48098,4.0,3.0,2810.0,1983.0,6037.0,96134.0,738000.0,11914.66,890318.0,11914.66
48099,3.0,2.0,1403.0,1994.0,6037.0,97328.0,160717.0,3458.87,163167.0,3458.87
48100,3.0,2.0,1383.0,1955.0,6059.0,97021.0,60202.0,950.08,61120.0,950.08
48101,4.0,4.5,3164.0,1994.0,6059.0,97027.0,517541.0,5702.12,525433.0,5702.12
48102,4.0,2.0,2026.0,1981.0,6037.0,96505.0,259327.0,3292.88,263281.0,3292.88
48103,4.0,3.5,3236.0,2012.0,6059.0,96952.0,1388218.0,18909.38,1409388.0,18909.38
48104,4.0,2.0,1512.0,1972.0,6111.0,97094.0,58205.0,632.66,59091.0,652.26
48105,3.0,2.0,1156.0,1953.0,6037.0,96486.0,152416.0,2100.31,154740.0,2100.31
48106,4.0,3.0,2629.0,1962.0,6037.0,96121.0,180494.0,3485.26,183245.0,3485.26
48107,4.0,3.5,3371.0,1976.0,6059.0,97005.0,368086.0,4243.5,373699.0,4243.5
48108,4.0,3.0,1921.0,1958.0,6037.0,96122.0,761005.0,9406.19,772609.0,9406.19
48109,6.0,2.0,1829.0,1965.0,6059.0,97067.0,74002.0,1049.82,75130.0,1049.82
48110,4.0,3.0,2419.0,2006.0,6059.0,96954.0,1054000.0,13953.02,1054000.0,13953.02
48111,3.0,3.0,1846.0,2005.0,6037.0,96137.0,477000.0,7032.31,519000.0,7032.31
48112,2.0,1.0,790.0,1950.0,6059.0,96186.0,279246.0,3765.48,321395.0,3765.48
48113,3.0,2.0,1381.0,1969.0,6037.0,96378.0,451300.0,6616.03,496000.0,6616.03
48114,4.0,1.0,1666.0,1948.0,6037.0,96452.0,791732.0,9681.76,803805.0,9681.76
48115,2.0,3.0,1818.0,1985.0,6059.0,96996.0,180443.0,1801.66,183194.0,1801.66
48116,3.0,3.5,2726.0,2008.0,6111.0,97081.0,772849.0,8147.84,784633.0,8236.46
48117,3.0,3.0,2734.0,1963.0,6037.0,96469.0,125411.0,1723.98,127323.0,1723.98
48118,3.0,2.0,1984.0,1977.0,6037.0,96469.0,673186.0,9630.6,683452.0,9630.6
48119,3.0,3.0,2075.0,1981.0,6037.0,96169.0,505000.0,6500.74,512700.0,6500.74
48120,4.0,2.0,1689.0,1954.0,6059.0,97047.0,207759.0,2727.66,210927.0,2727.66
48121,3.0,2.0,1310.0,1977.0,6059.0,97068.0,332000.0,5428.82,441633.0,5428.82
48122,2.0,2.0,1545.0,1948.0,6037.0,96412.0,201804.0,2677.55,204881.0,2677.55
48123,4.0,2.0,1610.0,1965.0,6059.0,96225.0,255901.0,1977.64,259803.0,1977.64
48124,4.0,5.0,3355.0,1938.0,6037.0,96121.0,1208552.0,14792.75,1226981.0,14792.75
48125,4.0,3.0,2563.0,1982.0,6037.0,96494.0,810890.0,9568.29,823255.0,9568.29
48126,4.0,2.0,1593.0,1964.0,6059.0,97008.0,63216.0,951.86,64180.0,951.86
48127,4.0,2.0,1524.0,1955.0,6037.0,96341.0,71552.0,1059.94,72642.0,1059.94
48128,5.0,3.0,2107.0,1952.0,6037.0,96508.0,349726.0,4493.86,355058.0,4493.86
48129,3.0,2.0,1625.0,1945.0,6037.0,96424.0,324817.0,4086.33,329770.0,4086.33
48130,3.0,2.0,1261.0,1956.0,6037.0,96193.0,322205.0,4224.73,327117.0,4224.73
48131,4.0,3.0,1873.0,1955.0,6037.0,96486.0,512303.0,6067.35,520114.0,6067.35
48132,3.0,2.5,2044.0,2002.0,6059.0,96998.0,496769.0,7685.6,504344.0,7685.6
48133,2.0,1.0,1272.0,1942.0,6037.0,96239.0,297851.0,4478.44,365000.0,4478.44
48134,4.0,2.0,1748.0,1953.0,6037.0,96163.0,330504.0,10325.39,908648.0,10325.39
48135,3.0,2.0,1772.0,1943.0,6037.0,96026.0,935000.0,10484.99,862000.0,10484.99
48136,3.0,3.0,2323.0,1985.0,6037.0,96123.0,773693.0,9434.34,785491.0,9434.34
48137,3.0,1.0,1781.0,1952.0,6059.0,97047.0,257627.0,3343.18,261555.0,3343.18
48138,3.0,2.0,1226.0,1930.0,6037.0,96003.0,382492.0,5230.27,388324.0,5230.27
48139,3.0,2.5,1652.0,2015.0,6111.0,97107.0,238615.0,7634.34,420009.0,9689.3
48140,4.0,2.0,2459.0,1951.0,6037.0,96016.0,121417.0,1670.1,123267.0,1670.1
48141,3.0,2.0,1729.0,1971.0,6037.0,96378.0,292083.0,4403.3,296536.0,4403.3
48142,4.0,4.0,3030.0,2004.0,6037.0,96229.0,472993.0,6187.58,480205.0,6187.58
48143,3.0,2.0,1944.0,1953.0,6037.0,96026.0,536066.0,6661.68,544240.0,6661.68
48144,4.0,2.0,1418.0,1962.0,6037.0,96505.0,466891.0,5653.95,474010.0,5653.95
48145,3.0,2.0,1327.0,1957.0,6037.0,96339.0,480000.0,6020.09,487319.0,6020.09
48146,3.0,2.0,1425.0,1970.0,6037.0,97318.0,162000.0,2766.79,170000.0,2766.79
48147,3.0,2.0,1548.0,1955.0,6059.0,96186.0,341801.0,4120.28,347013.0,4120.28
48148,3.0,2.0,1210.0,1951.0,6037.0,96172.0,150756.0,2053.69,153054.0,2053.69
48149,2.0,1.0,1019.0,1947.0,6037.0,96292.0,165258.0,2108.8,167777.0,2187.13
48150,2.0,1.0,1084.0,1948.0,6037.0,96221.0,43807.0,563.94,44474.0,563.94
48151,5.0,4.0,3148.0,1966.0,6037.0,96379.0,935407.0,11694.54,949671.0,11694.54
48152,2.0,1.0,1022.0,1952.0,6037.0,96496.0,218012.0,2909.39,221336.0,2909.39
48153,3.0,2.0,1390.0,1962.0,6037.0,96513.0,429608.0,5253.83,436158.0,5253.83
48154,4.0,2.0,2237.0,1954.0,6037.0,96268.0,436105.0,5113.97,442755.0,5113.97
48155,2.0,1.0,862.0,1950.0,6037.0,96193.0,339000.0,4717.18,339000.0,4717.18
48156,5.0,3.0,2699.0,1965.0,6111.0,96351.0,334635.0,3604.44,339736.0,3668.32
48157,4.0,3.5,3262.0,1991.0,6059.0,97079.0,1059928.0,12335.38,1076091.0,12335.38
48158,4.0,2.0,1854.0,1936.0,6037.0,96090.0,72996.0,1607.34,74108.0,1607.34
48159,2.0,1.0,1016.0,1925.0,6037.0,96324.0,445720.0,4989.28,452516.0,4989.28
48160,3.0,3.0,2367.0,1978.0,6037.0,96513.0,606562.0,7429.07,615812.0,7429.07
48161,4.0,2.0,1701.0,1959.0,6037.0,96122.0,103377.0,1858.33,104952.0,1858.33
48162,4.0,4.0,2569.0,1986.0,6037.0,96120.0,1207012.0,14910.75,1225418.0,14910.75
48163,3.0,2.0,2087.0,1951.0,6037.0,96415.0,294235.0,3698.29,298722.0,3698.29
48164,2.0,1.0,1056.0,1948.0,6037.0,96113.0,266396.0,3791.99,270457.0,3791.99
48165,5.0,3.0,2344.0,1989.0,6037.0,97319.0,285491.0,6971.38,289844.0,6971.38
48166,4.0,2.0,1286.0,1960.0,6059.0,96959.0,226347.0,3297.4,229798.0,3297.4
48167,3.0,2.0,1187.0,1953.0,6037.0,96282.0,178108.0,2204.66,180823.0,2204.66
48168,4.0,2.0,1165.0,1955.0,6059.0,96959.0,337515.0,6301.3,538082.0,4250.25
48169,3.0,2.0,1008.0,1957.0,6037.0,96473.0,261274.0,3406.87,265257.0,3406.87
48170,3.0,3.0,2443.0,1933.0,6037.0,96005.0,1262913.0,15465.69,1282171.0,15465.69
48171,2.0,1.0,892.0,1950.0,6037.0,96473.0,367500.0,5247.29,426553.0,5247.29
48172,3.0,1.0,1107.0,1956.0,6037.0,97319.0,73872.0,1672.67,74998.0,1672.67
48173,3.0,2.0,1693.0,1976.0,6111.0,96385.0,515530.0,5420.28,523390.0,5517.84
48174,4.0,6.0,6018.0,2009.0,6059.0,96966.0,2141958.0,24009.3,2174622.0,24009.3
48175,3.0,2.0,1296.0,1961.0,6059.0,97052.0,517639.0,6586.34,525532.0,6586.34
48176,2.0,1.0,821.0,1952.0,6037.0,96265.0,237249.0,3025.39,240866.0,3025.39
48177,3.0,3.0,3192.0,1959.0,6037.0,96171.0,946000.0,12464.75,1064000.0,12464.75
48178,2.0,1.0,1445.0,1939.0,6037.0,96449.0,274222.0,3465.13,278403.0,3465.13
48179,4.0,3.0,2488.0,1987.0,6111.0,97116.0,489144.0,5801.2,496601.0,5917.72
48180,4.0,3.0,1773.0,1965.0,6037.0,96330.0,584027.0,6465.43,592933.0,6465.43
48181,4.0,2.0,2015.0,1968.0,6111.0,97118.0,379501.0,4410.56,385286.0,4657.8
48182,4.0,5.0,3797.0,1950.0,6037.0,96267.0,1029959.0,12068.84,1045665.0,12068.84
48183,3.0,2.0,2210.0,1952.0,6037.0,96120.0,2087652.0,25398.67,2119488.0,25398.67
48184,3.0,1.0,1297.0,1951.0,6059.0,97024.0,216919.0,2731.36,220227.0,2731.36
48185,3.0,2.0,1446.0,1953.0,6037.0,96338.0,254995.0,5542.21,446710.0,5542.21
48186,4.0,4.0,2733.0,2005.0,6037.0,97319.0,326000.0,6088.39,352100.0,6088.39
48187,2.0,2.0,916.0,1945.0,6037.0,96040.0,161683.0,2499.48,164147.0,2499.48
48188,3.0,2.0,1467.0,1946.0,6037.0,96095.0,777066.0,9459.08,788916.0,9459.08
48189,3.0,4.0,2860.0,1956.0,6037.0,96120.0,4157418.0,50634.89,4220817.0,50634.89
48190,3.0,2.0,1196.0,1948.0,6037.0,96410.0,383700.0,4779.29,389551.0,4779.29
48191,2.0,2.0,1389.0,1955.0,6059.0,97024.0,429000.0,5141.92,435542.0,5141.92
48192,5.0,2.0,1875.0,1951.0,6037.0,96173.0,514307.0,6169.82,522149.0,6169.82
48193,3.0,1.0,1759.0,1951.0,6111.0,97104.0,216415.0,2670.86,219713.0,2643.16
48194,2.0,2.0,993.0,1989.0,6059.0,96993.0,286142.0,4023.62,290505.0,4023.62
48195,3.0,2.5,1437.0,1973.0,6059.0,96203.0,251853.0,3196.26,255693.0,3196.26
48196,3.0,1.0,1104.0,1959.0,6111.0,97101.0,28480.0,298.76,28911.0,297.32
48197,2.0,2.0,1595.0,1952.0,6037.0,96271.0,103790.0,2496.66,105371.0,2496.66
48198,5.0,3.0,2139.0,1954.0,6037.0,97319.0,230911.0,3468.95,234432.0,3468.95
48199,3.0,2.0,1395.0,1973.0,6037.0,96228.0,224695.0,2922.66,228121.0,2922.66
48200,3.0,2.0,1204.0,1923.0,6037.0,96265.0,445212.0,5407.18,452001.0,5407.18
48201,3.0,3.0,2510.0,2004.0,6037.0,97319.0,291000.0,4564.48,306000.0,4564.48
48202,3.0,2.0,1842.0,1953.0,6037.0,96120.0,1734000.0,21877.13,1825110.0,21877.13
48203,3.0,2.0,1321.0,1955.0,6059.0,97039.0,369941.0,4414.86,375582.0,4414.86
48204,4.0,2.0,1421.0,1955.0,6037.0,96122.0,320478.0,4141.38,325364.0,4141.38
48205,3.0,3.0,2508.0,1952.0,6037.0,96170.0,122147.0,1861.59,124009.0,1861.59
48206,3.0,2.0,1403.0,1957.0,6037.0,96103.0,837000.0,10042.88,904000.0,10042.88
48207,4.0,2.0,1631.0,1949.0,6037.0,96496.0,121762.0,1853.9,123618.0,1853.9
48208,3.0,1.0,822.0,1921.0,6037.0,96023.0,154827.0,1978.16,157187.0,1978.16
48209,4.0,2.5,2545.0,1974.0,6059.0,96964.0,112071.0,1583.82,113780.0,1583.82
48210,2.0,1.5,1132.0,1956.0,6111.0,97101.0,197956.0,2362.44,200973.0,4197.7
48211,3.0,2.0,1252.0,1959.0,6111.0,97104.0,247440.0,2972.82,251212.0,2927.96
48212,4.0,3.0,1605.0,2002.0,6037.0,96465.0,415000.0,5071.72,415000.0,5071.72
48213,4.0,2.0,1144.0,1961.0,6037.0,96374.0,245901.0,3516.68,249650.0,3516.68
48214,4.0,2.0,1272.0,1953.0,6037.0,96488.0,153849.0,1957.25,156194.0,1957.25
48215,3.0,1.0,1350.0,1939.0,6037.0,96113.0,336662.0,4783.42,341795.0,4783.42
48216,5.0,3.5,2267.0,1966.0,6111.0,96351.0,134044.0,1435.32,136086.0,1461.42
48217,3.0,1.0,1505.0,1938.0,6037.0,96006.0,515728.0,6359.58,523591.0,6359.58
48218,4.0,2.0,2741.0,1986.0,6037.0,97319.0,353932.0,5198.52,359328.0,5198.52
48219,3.0,2.0,1354.0,1955.0,6037.0,96415.0,71561.0,923.2,72652.0,923.2
48220,3.0,2.0,1503.0,1979.0,6111.0,97091.0,389088.0,4247.18,395018.0,4291.98
48221,3.0,1.0,1019.0,1949.0,6037.0,96193.0,45178.0,873.17,45866.0,873.17
48222,3.0,2.0,1356.0,1958.0,6037.0,96488.0,349727.0,4233.3,355060.0,4233.3
48223,1.0,1.0,1010.0,1948.0,6037.0,97319.0,87447.0,4153.06,88779.0,4153.06
48224,4.0,2.5,2497.0,1997.0,6059.0,96993.0,730000.0,10362.76,730000.0,10362.76
48225,3.0,2.5,1436.0,1989.0,6059.0,96959.0,597000.0,7400.96,650000.0,7400.96
48226,3.0,3.0,2160.0,1964.0,6037.0,96475.0,209502.0,2765.45,212696.0,2765.45
48227,4.0,2.0,1976.0,1955.0,6037.0,96370.0,91358.0,1233.78,92750.0,1233.78
48228,4.0,1.0,780.0,1905.0,6037.0,95982.0,13002.0,751.06,13199.0,751.06
48229,3.0,3.0,2112.0,1941.0,6037.0,96437.0,430208.0,4832.17,436767.0,4832.17
48230,1.0,1.0,744.0,1923.0,6037.0,95999.0,274374.0,3441.64,278557.0,3441.64
48231,3.0,3.0,1613.0,1947.0,6037.0,96284.0,183621.0,2282.75,186421.0,2282.75
48232,4.0,3.0,1681.0,2010.0,6037.0,97318.0,193320.0,3355.84,196268.0,3355.84
48233,2.0,3.0,2301.0,1964.0,6037.0,96022.0,188193.0,2571.47,191062.0,2571.47
48234,3.0,1.0,1104.0,1951.0,6037.0,96161.0,440581.0,5248.75,447299.0,5248.75
48235,2.0,1.0,1306.0,1942.0,6037.0,96282.0,215788.0,2666.32,219077.0,2666.32
48236,3.0,3.0,2483.0,1959.0,6037.0,96086.0,1154003.0,14198.02,1171600.0,14198.02
48237,3.0,2.0,1428.0,1992.0,6037.0,97329.0,181909.0,3150.7,184682.0,3150.7
48238,3.0,2.0,1222.0,1953.0,6037.0,96102.0,294991.0,3792.42,299488.0,3792.42
48239,2.0,1.0,1062.0,1940.0,6037.0,95984.0,52707.0,714.89,53510.0,714.89
48240,3.0,2.0,1520.0,1954.0,6037.0,96103.0,135166.0,1654.71,137226.0,1654.71
48241,4.0,2.5,2278.0,1998.0,6059.0,96943.0,373894.0,5567.92,379595.0,5567.92
48242,3.0,2.0,1493.0,1954.0,6037.0,96095.0,971596.0,11732.38,986412.0,11732.38
48243,2.0,1.0,754.0,1952.0,6037.0,96159.0,46011.0,763.79,46712.0,763.79
48244,4.0,3.0,2228.0,1993.0,6037.0,97328.0,172629.0,3100.52,175261.0,3100.52
48245,2.0,1.0,842.0,1950.0,6037.0,96473.0,277155.0,3576.85,281381.0,3576.85
48246,3.0,2.0,1980.0,1947.0,6037.0,96126.0,797854.0,10307.92,810020.0,10307.92
48247,5.0,5.0,3562.0,2000.0,6037.0,96395.0,1066002.0,15116.13,1082257.0,15116.13
48248,2.0,2.0,1867.0,1941.0,6037.0,95989.0,514597.0,8437.99,522443.0,8437.99
48249,4.0,2.0,1882.0,1972.0,6037.0,96339.0,577000.0,8123.91,660000.0,8123.91
48250,4.0,2.5,2935.0,1972.0,6059.0,96965.0,385287.0,4551.06,391162.0,4551.06
48251,3.0,2.5,1281.0,1958.0,6059.0,97023.0,450828.0,5468.38,457703.0,5468.38
48252,5.0,2.0,2218.0,1968.0,6037.0,96047.0,418126.0,5390.8,424502.0,5390.8
48253,5.0,5.0,4145.0,1998.0,6059.0,96982.0,1396238.0,14293.8,1417530.0,14293.8
48254,3.0,1.0,1107.0,1947.0,6037.0,96042.0,189550.0,2833.91,192439.0,2833.91
48255,3.0,3.0,2185.0,1954.0,6037.0,96414.0,545688.0,6696.17,554009.0,6696.17
48256,3.0,2.0,1327.0,1990.0,6037.0,97330.0,159783.0,2783.59,162218.0,2783.59
48257,3.0,2.0,1047.0,1954.0,6037.0,96450.0,184510.0,2419.97,187322.0,2419.97
48258,3.0,2.0,1644.0,1921.0,6037.0,96237.0,863000.0,11391.47,968000.0,11391.47
48259,3.0,1.0,1004.0,1945.0,6037.0,96275.0,404719.0,4642.25,410890.0,4642.25
48260,2.0,3.0,2140.0,1953.0,6037.0,96265.0,123574.0,1832.22,125457.0,1832.22
48261,3.0,3.0,2241.0,1952.0,6037.0,96370.0,389353.0,4917.16,395289.0,4917.16
48262,2.0,2.0,1383.0,1984.0,6111.0,97106.0,190947.0,2279.6,193857.0,2257.34
48263,4.0,2.5,2441.0,1966.0,6059.0,96965.0,99924.0,1361.1,101447.0,1361.1
48264,3.0,3.0,2566.0,1989.0,6037.0,96169.0,569198.0,7067.26,577877.0,7067.26
48265,3.0,2.0,1613.0,1978.0,6111.0,97106.0,248731.0,2977.56,252522.0,2947.88
48266,3.0,2.0,1649.0,1955.0,6059.0,97007.0,64109.0,992.16,65086.0,992.16
48267,3.0,2.0,1755.0,1966.0,6059.0,96964.0,369327.0,4425.9,374959.0,4425.9
48268,3.0,2.0,1290.0,1952.0,6037.0,96212.0,354985.0,4507.32,360398.0,4507.32
48269,4.0,3.0,2984.0,2005.0,6111.0,97118.0,765000.0,8612.66,776665.0,8777.66
48270,3.0,1.5,1886.0,1973.0,6111.0,96385.0,433945.0,4580.38,440561.0,4662.66
48271,3.0,4.0,3052.0,1957.0,6037.0,96387.0,1120000.0,14577.86,1201000.0,14577.86
48272,4.0,2.0,1263.0,1962.0,6111.0,97116.0,182227.0,2304.32,185005.0,2366.98
48273,4.0,2.0,1974.0,1952.0,6059.0,97006.0,394474.0,4815.86,400489.0,4815.86
48274,3.0,2.0,1497.0,1955.0,6037.0,96361.0,60127.0,808.14,61043.0,808.14
